日期,開盤,最高,最低,收盤,成交量
20170719,1242.37,1244.02,1236.08,1240.85,0
20170720,1240.85,1247.6,1235.46,1244.15,0
20170721,1244.32,1255.9,1243.56,1254.91,0
20170724,1254.91,1258.79,1252.11,1254.95,0
20170725,1255.11,1257.89,1249.28,1249.45,0
20170726,1250.08,1263.51,1243.95,1260.35,0
20170727,1260.43,1265.27,1254.7,1258.85,0
20170728,1259.1,1270.82,1257.59,1268.7,0
20170731,1269.38,1271.17,1265.96,1268.95,0
20170801,1269.13,1274.11,1262.73,1268.65,0
20170802,1268.53,1272.81,1263.06,1266.05,0
20170803,1266.59,1270.83,1257.13,1267.95,0
20170804,1268.39,1270.16,1254.38,1258.4,0
20170807,1258.55,1259.89,1255.96,1257.35,0
20170808,1257.05,1265.2,1251.7,1260.75,0
20170809,1260.44,1278.7,1260.44,1277.25,0
20170810,1276.95,1287.8,1274.85,1286.05,0
20170811,1286.43,1292.07,1281.44,1288.77,0
20170814,1288.72,1290.42,1278.8,1281.35,0
20170815,1281.35,1282.07,1267.46,1271.15,0
20170816,1271.09,1283.84,1267.97,1282.85,0
20170817,1283.95,1290.12,1281.62,1287.65,0
20170818,1288.01,1300.83,1283.69,1283.58,0
20170821,1284.23,1293.85,1280.76,1290.95,0
20170822,1291.28,1292.54,1282.19,1284.75,0
20170823,1284.74,1291.5,1282.96,1290.25,0
20170824,1290.3,1291.2,1284.63,1285.65,0
20170825,1286.1,1294.58,1275.34,1291.24,0
20170828,1291.12,1312.07,1291.12,1309.75,0
20170829,1314.73,1325.99,1305.24,1309.05,0
20170830,1309.05,1313.7,1305.33,1308.35,0
20170831,1308.68,1323.63,1298.33,1320.65,0
20170901,1321.48,1328.82,1316.59,1324.65,0
20170904,1324.81,1339.77,1324.81,1333.5,0
20170905,1334.25,1344.33,1326.36,1339.45,0
20170906,1339.39,1342.44,1331.84,1333.85,0
20170907,1334.28,1349.88,1332.76,1348.75,0
20170908,1348.8,1357.5,1342.94,1346.08,0
20170911,1346.26,1346.61,1326.58,1327.15,0
20170912,1327.42,1332.1,1322.81,1331.45,0
20170913,1332.12,1334.75,1321.04,1322.35,0
20170914,1323.37,1330.81,1315.87,1329.17,0
20170915,1329.25,1334.34,1319.93,1319.7,0
20170918,1319.98,1320.26,1304.83,1306.95,0
20170919,1306.66,1311.67,1305.33,1310.75,0
20170920,1310.82,1316.1,1296.21,1300.85,0
20170921,1301.07,1301.71,1288.28,1290.75,0
20170922,1290.72,1298.7,1290.72,1297.1,0
20170925,1297.08,1312.1,1289.58,1310.75,0
